네트워크 시뮬레이션 시작: round robin, constant (동적 라우팅 포함)

요청 1: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → 10.1.2.0는 Router1에서 도달 불가
요청 2: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → 10.1.2.0는 Router1에서 도달 불가
요청 3: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → 10.1.2.0는 Router1에서 도달 불가
요청 4: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → 10.1.2.0는 Router1에서 도달 불가
요청 118: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:7777, 응답 시간=0.4120초
요청 119: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:8888, 응답 시간=0.2062초
요청 120: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:9999, 응답 시간=0.1057초
요청 121: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:6666, 응답 시간=0.0007초
요청 122: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:7777, 응답 시간=0.4120초
요청 123: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:8888, 응답 시간=0.2063초
요청 124: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:9999, 응답 시간=0.1037초
요청 125: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:6666, 응답 시간=0.0008초
요청 126: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:7777, 응답 시간=0.4118초
요청 127: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:8888, 응답 시간=0.2059초
요청 128: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:9999, 응답 시간=0.1013초
요청 129: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:6666, 응답 시간=0.0006초
요청 130: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:7777, 응답 시간=0.4078초
요청 131: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:8888, 응답 시간=0.2060초
요청 132: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:9999, 응답 시간=0.1060초
요청 133: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:6666, 응답 시간=0.0008초
요청 134: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:7777, 응답 시간=0.4091초
요청 135: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:8888, 응답 시간=0.2061초
요청 136: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:9999, 응답 시간=0.1067초
요청 137: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:6666, 응답 시간=0.0009초
요청 138: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:7777, 응답 시간=0.4081초
요청 139: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:8888, 응답 시간=0.2055초
요청 140: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:9999, 응답 시간=0.1049초
요청 141: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:6666, 응답 시간=0.0005초
요청 142: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:7777, 응답 시간=0.4080초
요청 143: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:8888, 응답 시간=0.2074초
요청 144: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:9999, 응답 시간=0.1023초
요청 145: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:6666, 응답 시간=0.0008초
요청 146: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:7777, 응답 시간=0.4100초
요청 147: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:8888, 응답 시간=0.2061초
요청 148: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:9999, 응답 시간=0.1012초
요청 149: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:6666, 응답 시간=0.0008초
요청 150: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:7777, 응답 시간=0.4108초
요청 151: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:8888, 응답 시간=0.2013초
요청 152: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:9999, 응답 시간=0.1028초
요청 153: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:6666, 응답 시간=0.0008초
요청 154: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:7777, 응답 시간=0.4120초
요청 155: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:8888, 응답 시간=0.2060초
요청 156: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:9999, 응답 시간=0.1015초
요청 157: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:6666, 응답 시간=0.0008초
요청 158: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:7777, 응답 시간=0.4120초
요청 159: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:8888, 응답 시간=0.2060초
요청 160: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:9999, 응답 시간=0.1061초
요청 161: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:6666, 응답 시간=0.0009초
요청 162: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:7777, 응답 시간=0.4077초
요청 163: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:8888, 응답 시간=0.2060초
요청 164: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:9999, 응답 시간=0.1059초
요청 165: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:6666, 응답 시간=0.0007초
요청 166: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:7777, 응답 시간=0.4119초
요청 167: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:8888, 응답 시간=0.2020초
요청 168: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:9999, 응답 시간=0.1040초
요청 169: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:6666, 응답 시간=0.0008초
요청 170: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:7777, 응답 시간=0.4120초
요청 171: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:8888, 응답 시간=0.2058초
요청 172: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:9999, 응답 시간=0.1060초
요청 173: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:6666, 응답 시간=0.0007초
요청 174: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:7777, 응답 시간=0.4119초
요청 175: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:8888, 응답 시간=0.2060초
요청 176: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:9999, 응답 시간=0.1060초
요청 177: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:6666, 응답 시간=0.0006초
요청 178: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:7777, 응답 시간=0.4120초
요청 179: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:8888, 응답 시간=0.2025초
요청 180: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:9999, 응답 시간=0.1058초
요청 181: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:6666, 응답 시간=0.0008초
요청 182: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:7777, 응답 시간=0.4101초
요청 183: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:8888, 응답 시간=0.2039초
요청 184: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:9999, 응답 시간=0.1011초
요청 185: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:6666, 응답 시간=0.0007초
요청 186: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:7777, 응답 시간=0.4120초
요청 187: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:8888, 응답 시간=0.2058초
요청 188: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:9999, 응답 시간=0.1049초
요청 189: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:6666, 응답 시간=0.0009초
요청 190: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:7777, 응답 시간=0.4121초
요청 191: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:8888, 응답 시간=0.2058초
요청 192: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:9999, 응답 시간=0.1058초
요청 193: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:6666, 응답 시간=0.0007초
요청 194: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:7777, 응답 시간=0.4092초
요청 195: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:8888, 응답 시간=0.2049초
요청 196: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:9999, 응답 시간=0.1057초
요청 197: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:6666, 응답 시간=0.0010초
요청 198: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:7777, 응답 시간=0.4120초
요청 199: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:8888, 응답 시간=0.2060초
요청 200: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:9999, 응답 시간=0.1013초
요청 201: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:6666, 응답 시간=0.0008초
요청 202: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:7777, 응답 시간=0.4108초
요청 203: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:8888, 응답 시간=0.2060초
요청 204: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:9999, 응답 시간=0.1058초
요청 205: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:6666, 응답 시간=0.0008초
요청 206: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:7777, 응답 시간=0.4085초
요청 207: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:8888, 응답 시간=0.2061초
요청 208: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:9999, 응답 시간=0.1015초
요청 209: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:6666, 응답 시간=0.0008초
요청 210: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:7777, 응답 시간=0.4090초
요청 211: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:8888, 응답 시간=0.2047초
요청 212: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:9999, 응답 시간=0.1058초
요청 213: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:6666, 응답 시간=0.0008초
요청 214: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:7777, 응답 시간=0.4120초
요청 215: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:8888, 응답 시간=0.2035초
요청 216: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:9999, 응답 시간=0.1015초
요청 217: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:6666, 응답 시간=0.0007초
요청 218: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:7777, 응답 시간=0.4120초
요청 219: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:8888, 응답 시간=0.2053초
요청 220: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:9999, 응답 시간=0.1027초
요청 221: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:6666, 응답 시간=0.0008초
요청 222: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:7777, 응답 시간=0.4120초
요청 223: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:8888, 응답 시간=0.2060초
요청 224: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:9999, 응답 시간=0.1041초
요청 225: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:6666, 응답 시간=0.0008초
요청 226: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:7777, 응답 시간=0.4119초
요청 227: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:8888, 응답 시간=0.2035초
요청 228: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:9999, 응답 시간=0.1015초
요청 229: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:6666, 응답 시간=0.0008초
요청 230: MAC=0090.0c49.230 → Port=FA0/2, IP=10.1.2.2 → Router1에서 10.1.2.0로 패킷 전달: Next Hop = Router2, Cost = 1, 서버=10.1.2.2:7777, 응답 시간=0.4111초
